GEOID,TREE-PCT,median-income
6059086501,7.168,52386
6037407502,9.433,52396
6037192001,9.057,52412
6037201501,9.558,52451
6037408137,12.724,52455
6071001309,7.2,52461
6037542800,6.099,52472
6037403722,6.123,52500
6037183220,8.965,52615
6059011602,2.842,52664
6037404202,9.707,52708
6037106604,7.816,52727
6037404703,6.912,52743
6037503000,6.212,52750
6037189600,24.936,52755
6037481605,10.485,52762
6037204820,7.066,52768
6059075901,10.345,52774
6037570202,8.595,52793
6037216402,5.04,52841
6071000201,3.883,52863
6037481902,14.616,52877
6037502902,2.744,52898
6071001809,7.884,52932
6037530301,3.532,53064
6037408723,10.615,53071
6037206031,0.743,53096
6037201700,11.707,53112
6059087801,10.546,53118
6037402904,5.093,53125
6037127920,15.949,53125
6059075403,9.79,53131
6059074702,12.415,53169
6037135114,5.808,53188
6037402406,8.543,53214
6037431501,9.984,53217
6037530700,2.815,53250
6037601402,8.87,53355
6037271100,17.3,53393
6059076103,7.555,53403
6037603400,7.343,53409
6037602402,6.664,53472
6037234800,6.256,53476
6037431200,16.248,53478
6037214502,12.695,53485
6037189500,22.979,53485
6037216401,5.099,53487
6037571502,13.942,53521
6037404401,5.668,53524
6037115201,15.149,53579
6037406102,7.898,53583
6037404903,8.604,53597
6037132102,11.716,53622
6037402301,7.179,53667
6037310601,10.558,53704
6037215101,8.444,53750
6037141304,23.155,53750
6037186301,22.712,53774
6037552400,4.728,53775
6037187101,11.641,53826
6037500800,7.756,53843
6037189902,6.734,53877
6037121101,6.639,53878
6037181600,24.369,53884
6037134002,13.301,53900
6059099204,5.097,53902
6037405001,5.609,53911
6037128400,13.852,53924
6059087703,8.037,53929
6037119002,8.9,53929
6037269905,1.946,53936
6037570601,9.862,53942
6037401603,4.48,53973
6037187102,7.872,53980
6059074802,4.783,53995
6037554101,6.955,54018
6059087002,7.59,54037
6037570402,9.371,54063
6037124201,9.343,54081
6037702803,7.517,54128
6037267300,3.29,54132
6037238000,9.259,54157
6037550201,6.828,54199
6059086802,6.537,54269
6037553300,5.356,54286
6037291130,5.564,54342
6037123301,7.362,54415
6037480012,11.162,54417
6037551502,9.525,54419
6037576802,9.764,54425
6037407102,10.11,54449
6037551700,8.637,54458
6037192410,14.528,54500
6071001704,8.207,54590
6037480804,10.416,54605
6037293307,3.875,54621
6037433700,10.07,54621
6037650604,2.373,54622
6037503302,9.069,54631
6059075201,10.088,54661
6071001103,10.856,54688
6037402102,5.535,54728
6037236400,18.886,54750
6037296902,4.043,54878
6059086902,10.04,54878
6059063904,9.956,54917
6037572700,10.352,54923
6037191901,3.316,54928
6037123902,17.439,55000
6037124400,17.72,55000
6059089001,5.081,55139
6037119310,7.861,55140
6037310703,6.413,55162
6037407601,6.264,55188
6037554301,6.826,55194
6037101110,18.771,55214
6037573401,8.593,55234
6037651102,6.932,55239
6037405702,7.563,55300
6059011403,13.198,55327
6071001312,2.425,55331
6037185203,14.748,55335
6037195804,15.141,55341
6059001404,3.616,55360
6037701802,8.101,55401
6037433307,9.15,55402
6037401703,5.851,55409
6059088601,6.658,55410
6037106520,10.449,55431
6059075302,16.041,55579
6037301000,19.392,55625
6059086405,8.553,55652
6059089003,4.917,55658
6059074300,12.402,55720
6037553504,5.39,55769
6037271702,11.946,55798
6059063906,9.239,55802
6037462700,18.956,55839
6037544001,8.248,55909
6037214902,3.32,55912
6037189800,17.381,55918
6037407001,9.315,56055
6037501503,14.116,56059
6037401002,14.722,56060
6059075513,12.906,56103
6071002109,4.361,56122
6037113321,5.611,56132
6037430724,8.1,56133
6037195300,12.363,56168
6037207501,15.995,56169
6037401704,6.342,56176
6037432500,13.877,56191
6037406701,9.809,56192
6037502100,6.417,56216
6037125401,3.704,56230
6037402405,8.64,56304
6037406702,8.895,56328
6059063808,8.351,56371
6037650901,7.176,56387
6059074803,10.53,56408
6037480011,8.079,56487
6037195902,25.153,56520
6037670003,10.779,56528
6071000503,12.585,56625
6037407702,10.308,56658
6037573402,5.232,56663
6037480903,11.44,56667
6037131400,15.68,56676
6037141201,12.319,56712
6037217002,9.707,56715
6037271802,7.695,56722
6037269907,4.907,56750
6037109400,12.132,56758
6037701702,3.595,56759
6071002101,4.137,56765
6059074005,6.164,56779
6037554802,6.318,56875
6059062611,16.882,56935
6037119201,8.111,57031
6037502602,11.872,57045
6071002027,9.615,57117
6037554600,4.51,57130
6037188300,13.197,57188
6059088902,5.562,57198
6071001104,7.874,57227
6059099305,8.562,57242
6037481002,11.192,57258
6037600801,10.551,57261
6037301206,12.962,57266
6037500403,6.255,57290
6037197410,36.471,57315
6037503701,9.548,57375
6059075902,12.892,57404
6071001707,8.914,57421
6059074602,12.63,57477
6037134903,3.704,57500
6059099410,5.496,57500
6037554103,8.808,57500
6037541700,12.366,57500
6037293201,8.009,57530
6059088201,8.059,57549
6037572600,10.081,57568
6037602600,4.924,57578
6037269800,9.543,57589
6059088107,10.839,57596
6037291300,7.239,57650
6059075301,13.651,57652
6059110110,5.727,57667
6037543905,4.713,57669
6037552602,5.01,57681
6037124903,7.567,57682
6059075507,9.193,57700
6037404901,7.982,57738
6037482202,6.915,57755
6059086304,8.092,57766
6059086406,7.566,57778
6037552800,9.429,57824
6037119202,7.398,57850
6071000203,8.202,57892
6037403802,4.67,57917
6037481300,8.15,57976
6037131701,13.454,58030
6037406101,8.862,58065
6037481103,10.616,58074
6059001102,11.053,58125
6037311801,13.854,58125
6037552302,4.207,58154
6037139502,17.345,58158
6059075806,7.36,58168
6037407602,7.512,58179
6037530202,11.631,58186
6037183702,27.083,58214
6037480802,5.76,58311
6037301204,7.478,58342
6071000207,7.845,58342
6037481202,9.2,58348
6037603900,4.263,58360
6059074200,9.836,58367
6037111302,15.342,58403
6037431900,10.051,58413
6071000606,7.32,58446
6059074701,12.487,58447
6059086407,4.786,58454
6037555102,6.025,58488
6037432901,5.27,58493
6037408141,6.773,58500
6059011708,12.582,58508
6037408501,9.104,58523
6037404701,9.134,58537
6059088905,4.751,58539
6037402101,6.348,58571
6037183101,18.901,58576
6059075202,9.8,58625
6071002025,9.02,58636
6071001308,5.016,58667
6037430002,8.774,58724
6037401101,9.881,58731
6071002110,4.606,58750
6037604002,5.702,58750
6037106403,11.955,58750
6037401102,7.515,58786
6037211701,27.312,58889
6037401901,20.612,58938
6059001401,12.527,58942
6037402200,10.964,58947
6037183510,15.076,58977
6071000817,3.285,59006
6037275603,10.479,59007
6037433101,4.925,59028
6037432602,12.59,59063
6037603101,5.368,59066
6037574202,12.095,59083
6037201602,8.126,59125
6037115202,12.636,59154
6037104401,8.719,59211
6071002207,1.482,59213
6037407501,7.161,59255
6037461000,9.887,59264
6037402402,5.194,59300
6059110302,6.841,59310
6037109500,6.987,59324
6059099202,6.826,59336
6037481500,11.118,59359
6037572002,10.61,59390
6037189702,28.043,59415
6037320202,10.815,59454
6037310201,19.479,59479
6037432202,6.769,59483
6059088903,4.347,59497
6037131020,16.108,59500
6037301701,11.447,59546
6037404803,4.153,59583
6037404503,8.929,59621
6037107020,12.386,59635
6059099244,11.348,59647
6037405002,4.598,59650
6037405500,10.507,59703
6037482201,10.09,59710
6059063902,8.415,59725
6037135102,21.181,59833
6037310400,13.71,59896
6037297202,4.284,59900
6037550100,7.305,59934
6059088501,6.914,59935
6037650300,8.389,59956
6037461400,26.056,60081
6037277200,2.878,60083
6037408212,4.151,60103
6037403902,6.595,60114
6037270100,6.921,60134
6037128910,20.568,60148
6037503106,8.42,60186
6037207900,3.364,60206
6059086903,8.073,60213
6037430901,12.485,60250
6059088502,9.654,60281
6037271902,17.67,60302
6071001200,14.778,60307
6059087701,7.557,60332
6037433503,4.431,60341
6037137201,19.12,60354
6037553100,10.343,60360
6037554900,5.669,60361
6037404902,9.779,60389
6037543602,6.272,60409
6059088105,11.832,60417
6037183401,15.977,60417
6037482101,12.985,60440
6037119700,12.244,60455
6037577100,10.194,60513
6071000604,7.415,60545
6037134104,10.432,60547
6037571504,8.802,60553
6059074108,9.883,60556
6037197420,18.094,60559
6037132101,16.059,60563
6037600704,10.898,60583
6037543603,5.181,60587
6037408705,8.863,60625
6037269700,10.344,60625
6037482521,17.948,60625
6037551800,10.537,60635
6037271200,8.455,60638
6037532303,1.623,60650
6037214901,6.229,60660
6059099235,10.607,60667
6037131702,16.323,60750
6037650602,3.178,60753
6037552700,8.211,60777
6037267502,8.524,60787
6037405203,6.187,60833
6037462800,13.033,60873
6059086303,3.465,60876
6037603200,4.019,60921
6037430102,12.757,60929
6037216300,10.474,60950
6037189101,8.057,61008
6037541200,4.477,61042
6037134103,14.113,61044
6037482701,8.193,61065
6071001310,7.348,61113
6059087802,7.318,61119
6037320100,8.858,61133
6037216900,9.685,61146
6037553400,7.512,61250
6059088602,9.938,61270
6071001702,9.878,61285
6059087105,5.574,61339
6037408133,16.08,61343
6037463101,13.015,61346
6037121102,2.634,61351
6059075812,8.179,61375
6037503105,15.912,61400
6037502401,9.99,61413
6037570701,10.529,61466
6037552601,5.933,61500
6037185100,40.618,61500
6037700400,10.046,61534
6037532102,10.731,61563
6037543501,4.706,61589
6037134306,8.563,61604
6037700801,7.463,61637
6037103400,18.307,61698
6037404600,2.831,61719
6037134901,15.123,61729
6037407301,7.615,61739
6037121900,4.451,61806
6037543503,5.161,61833
6037550800,10.523,61835
6071000304,7.809,61860
6037216700,8.38,61862
6037195803,18.387,61862
6037551501,12.058,61883
6037535902,11.328,61938
6071002013,12.985,61951
6071002036,5.728,61977
6037120300,11.316,61995
6037201302,25.313,62021
6059063201,13.473,62041
6059088101,4.995,62043
6037101400,15.009,62065
6037431800,7.069,62117
6037104810,7.364,62150
6037400900,10.074,62267
6037125100,20.222,62307
6037502200,7.932,62390
6037554801,7.369,62411
6037401601,5.601,62474
6037700501,9.83,62526
6037551202,8.494,62541
6037501802,19.075,62563
6037400604,19.577,62594
6037402703,6.18,62622
6037121802,6.51,62647
6059089105,11.283,62722
6059099905,3.86,62770
6059110201,6.366,62785
6037543802,3.618,62788
6037117102,16.079,62857
6059075505,12.057,62900
6037530006,9.371,62973
6071000113,10.679,62990
6037408631,9.531,63019
6037554201,8.996,63021
6037195201,18.353,63074
6037550601,11.286,63101
6037501200,8.654,63102
6037276100,8.408,63125
6037265510,8.118,63138
6037186202,15.651,63173
6037109601,8.71,63194
6037552002,5.037,63214
6037407302,6.97,63214
6037502003,11.487,63229
6037127711,19.401,63365
6037551402,7.576,63378
6059076205,8.394,63409
6037463500,21.015,63417
6037670002,9.609,63438
6037117404,14.863,63571
6037133100,15.279,63596
6037502004,5.914,63672
6037600601,8.146,63692
6059011102,10.487,63698
6059001504,8.427,63710
6037294110,5.428,63750
6037434004,8.608,63750
6037113422,13.639,63750
6037267403,6.563,63783
6037122000,5.848,63786
6037701701,6.658,63795
6037189102,25.353,63809
6037551201,8.094,63814
6037128500,19.155,63852
6059099222,4.638,63860
6037600502,7.524,63871
6059074102,10.725,63879
6037530004,11.182,63882
6037701402,5.403,63936
6037432300,4.595,63951
6037181400,18.461,63972
6037461100,23.906,63973
6059088001,10.271,63979
6037141101,17.289,64005
6037269906,5.208,64025
6059063202,16.049,64050
6059099801,7.359,64081
6037194401,10.766,64167
6037552001,8.28,64183
6037236000,23.142,64215
6037462302,10.286,64224
6037402002,19.399,64266
6037119900,11.336,64318
6037502402,10.551,64333
6037621204,3.564,64391
6037482800,9.191,64400
6037402706,8.902,64464
6037134101,14.455,64490
6037131900,16.582,64561
6037128702,17.049,64562
6037572302,12.374,64583
6037543306,5.386,64593
6059086701,6.963,64631
6037700902,8.545,64664
6037267402,3.029,64674
6037191902,15.14,64710
6037431502,13.866,64718
6059099411,7.542,64721
6037555002,7.799,64722
6059001303,9.533,64797
6037570100,6.923,64803
6037555001,9.072,64838
6037115301,17.109,64849
6037408301,11.921,64875
6059086801,7.397,64906
6037215102,2.184,64953
6037401902,25.664,64956
6059110203,7.577,64963
6037310800,14.383,64974
6037432102,8.033,65000
6037408006,8.415,65000
6037106113,11.092,65016
6059088202,10.886,65096
6037503104,5.316,65107
6037702801,8.285,65112
6037430721,9.528,65224
6037273502,2.641,65227
6037502301,7.154,65231
6037104103,11.784,65270
6037554001,7.189,65430
6037551900,10.921,65463
6037401312,10.397,65500
6037482522,14.717,65516
6037482102,22.138,65521
6037575002,10.056,65536
6037432000,9.932,65566
6059086306,5.835,65568
6037554406,9.835,65588
6059099250,7.331,65625
6037408401,10.486,65722
6037128802,17.98,65735
6037297300,11.336,65750
6037128602,26.43,65795
6037554514,10.307,65814
6037117303,13.204,65815
6037403406,12.574,65817
6059001402,12.188,65956
6059011200,12.802,65969
6037603500,8.4,65975
6059099413,12.019,66045
6037430801,8.595,66085
6037463200,23.27,66125
6037602200,8.262,66154
6037702002,6.214,66212
6037401602,9.573,66228
6059011000,10.552,66250
6059011300,12.002,66250
6037400302,7.835,66332
6071001307,3.63,66364
6037650004,12.224,66378
6037463602,8.875,66384
6059075512,8.554,66389
6037141302,19.038,66393
6037650603,8.879,66406
6071000826,9.455,66420
6037121010,7.827,66486
6059099203,6.517,66492
6037700802,7.791,66585
6037301203,18.564,66585
6037300600,19.193,66593
6037132900,21.524,66597
6037297000,18.002,66654
6037702300,11.751,66655
6037670100,15.464,66670
6037550500,13.914,66693
6037543502,6.906,66740
6037134800,14.447,66755
6059063903,8.095,66759
6037553200,9.675,66774
6037133000,14.791,66786
6037113401,13.207,66842
6037106406,9.263,66844
6037500404,9.128,66865
6037214600,7.825,66875
6037609900,15.382,66875
6037400304,13.362,66889
6059086402,7.994,66894
6059099508,6.552,66898
6037503202,8.38,66923
6037701302,7.418,66932
6059099227,6.298,66962
6037273402,2.903,66985
6037400800,9.866,67059
6037555104,5.034,67090
6037405900,7.28,67125
6037651001,11.384,67212
6037195400,26.415,67213
6037125402,16.15,67222
6037530005,10.858,67315
6037702202,15.845,67361
6037267501,4.257,67491
6037670001,11.21,67500
6059063101,13.555,67500
6037102103,8.788,67553
6059063301,8.108,67706
6037403303,4.281,67708
6037219500,10.939,67708
6037143604,12.217,67736
6059074801,7.877,67740
6037408628,14.499,67813
6059076204,2.502,67823
6059001902,8.486,67831
6037463601,9.227,67837
6037141303,6.828,67847
6037109603,12.099,67910
6037432902,5.383,67924
6037406602,11.557,68006
6059075805,9.498,68009
6037143300,20.703,68013
6037216200,9.931,68135
6037131600,20.809,68152
6037300502,21.683,68180
6059088401,8.694,68182
6037311000,13.528,68265
6059087103,5.759,68363
6037235100,10.741,68371
6037461501,21.852,68400
6059076000,7.86,68438
6037131300,16.75,68456
6037310202,20.823,68506
6037275311,8.565,68588
6059099406,9.019,68606
6037401203,7.876,68625
6071002206,11.649,68667
6037480302,18.573,68667
6037570501,12.237,68750
6037501002,11.011,68764
6037404000,8.733,68827
6059021922,14.3,68833
6059110605,14.381,68869
6037405600,12.739,68879
6037402705,5.642,68889
6037600501,10.433,68893
6037294301,6.929,68906
6037124600,21.789,68911
6037109300,11.012,68958
6059011401,18.043,68980
6059088301,7.181,68983
6037271901,11.018,69006
6037575001,10.97,69014
6059086301,8.375,69016
6037651221,5.513,69036
6037103102,16.756,69129
6037106510,6.138,69183
6059110301,4.895,69188
6037461300,20.555,69196
6037408136,8.701,69200
6037134201,10.661,69233
6037311400,18.724,69286
6059063905,13.388,69366
6037503201,9.286,69375
6037482002,12.779,69375
6037503502,12.17,69408
6037462400,27.303,69417
6037406902,7.417,69471
6059075815,11.466,69477
6037601301,11.257,69479
6037107010,12.332,69489
6059088002,10.901,69519
6037401311,13.954,69522
6037294200,5.918,69543
6037403721,5.604,69569
6037554700,5.395,69597
6059099241,7.71,69631
6037480101,11.072,69631
6037403312,3.851,69675
6059074109,9.276,69688
6037405800,8.458,69691
6037267200,8.8,69718
6037297500,15.383,69722
6037273700,12.512,69753
6037503501,11.269,69877
6037109700,13.584,69953
6037703001,11.672,70009
6037137501,17.748,70029
6037543903,5.491,70042
6059001301,10.975,70105
6037433802,11.796,70117
6059075506,11.229,70139
6059001903,7.711,70156
6059110014,4.619,70163
6037530003,13.97,70208
6037278001,10.842,70238
6059001101,13.75,70242
6059099229,4.516,70250
6059099416,5.96,70282
6037273300,5.037,70313
6059011712,7.976,70347
6037273200,6.86,70365
6037119001,11.683,70530
6037481901,10.717,70647
6037701502,4.597,70675
6037500700,6.486,70697
6037550202,5.913,70702
6059099242,9.691,70786
6059011502,8.245,70789
6059110104,5.25,70815
6037700502,11.753,70816
6037119800,9.784,70860
6037109604,11.968,70871
6037401701,11.174,70929
6037189701,24.525,70929
6037431001,14.597,71013
6037181000,19.127,71038
6037480600,25.771,71090
6059099212,9.15,71186
6037132001,23.896,71193
6037555103,6.479,71220
6037650001,8.782,71222
6059063103,19.404,71250
6037111205,14.484,71292
6037408135,20.271,71313
6037188201,25.168,71392
6059074111,8.867,71400
6037192300,26.337,71419
6037407801,9.822,71458
6059075811,5.655,71464
6037271600,15.528,71481
6037408623,6.793,71524
6037101300,15.122,71550
6059088403,10.709,71563
6037139001,16.588,71583
6059099214,5.005,71591
6037404402,3.811,71600
6037113235,10.858,71611
6037141102,26.183,71651
6037267700,4.826,71667
6037620002,6.933,71667
6037234200,8.129,71684
6037406500,12.189,71696
6071000808,9.382,71715
6037186302,28.11,71756
6037407802,25.713,71809
6037504001,13.447,71835
6037501900,12.592,71841
6071000401,10.636,71844
6037543801,3.416,71855
6037501300,13.138,71860
6037408626,17.847,71875
6037571200,16.253,71908
6059076208,7.926,71942
6037135113,11.173,71942
6037195500,24.247,72011
6037408004,27.643,72067
6059110109,5.669,72083
6059099240,4.549,72112
6037550602,11.559,72134
6059087602,9.161,72154
6059021821,6.45,72158
6037463400,24.973,72220
6037311500,20.385,72250
6037403319,17.308,72279
6059063603,4.865,72351
6037404100,10.367,72552
6037407900,8.239,72665
6059075701,11.43,72715
6037293302,9.435,72723
6037577400,6.932,72769
6037141202,28.665,72798
6071001806,7.835,72813
6037132002,17.226,72917
6037188202,29.531,72961
6037293301,5.908,72969
6037550300,8.552,72989
6059074107,13.23,72989
6037572201,11.403,73051
6037109200,10.427,73208
6037403801,5.552,73246
6059001507,9.022,73324
6059052513,16.904,73347
6037430902,15.499,73358
6037571503,6.921,73506
6037703100,14.605,73563
6037501700,18.673,73580
6037181500,23.738,73594
6037131200,21.844,73611
6037403401,12.895,73656
6037104124,11.765,73750
6037301100,19.502,73966
6037119400,11.321,73971
6037296402,20.57,74125
6059052521,12.144,74134
6037214400,3.813,74167
6037431700,14.837,74167
6037600703,8.618,74171
6059099512,5.197,74191
6037134423,21.8,74191
6037113212,12.804,74196
6037503402,13.659,74291
6037311200,14.949,74297
6037408302,17.698,74318
6037265202,12.095,74347
6037700300,10.48,74368
6037106010,9.719,74495
6059074003,3.906,74506
6059001506,19.512,74559
6037460302,16.162,74607
6037297602,13.009,74634
6037124700,21.709,74657
6037401800,15.117,74777
6071001804,6.156,74809
6059110111,4.954,74819
6037504002,9.267,74821
6059063807,12.375,74849
6059021802,20.498,74861
6037701501,7.586,74886
6037503103,11.004,74903
6037183104,19.481,74940
6037143603,19.437,74960
6059110117,6.32,75093
6037431400,15.147,75110
6059076206,6.641,75156
6071002028,10.401,75313
6037134304,13.964,75313
6037194101,18.466,75424
6037553000,12.558,75437
6037186203,36.256,75544
6059110607,8.242,75611
6037571900,11.46,75671
6037269100,11.776,75742
6059063908,10.539,75750
6037502005,7.579,75789
6037407002,4.997,75833
6037406411,11,75875
6037403901,7.965,75929
6037183221,24.704,75938
6037264103,7.938,76028
6037212702,20.783,76063
6059075816,9.179,76094
6037502601,7.874,76122
6059099603,4.864,76140
6037187300,26.837,76143
6059099234,8.482,76146
6037117101,9.132,76150
6059110402,6.402,76224
6037134302,16.172,76226
6059062610,8.482,76250
6037300501,17.974,76250
6059099703,6.822,76406
6037103200,11.09,76435
6037543701,4.683,76440
6059099215,6.615,76468
6037502801,12.2,76477
6037603702,13.342,76477
6037311700,20.157,76492
6037103101,14.949,76500
6037572400,16.853,76500
6037276604,10.145,76504
6037621326,3.319,76579
6037407400,8.32,76600
6059110003,6.09,76667
6037552301,7.279,76667
6037405302,11.593,76670
6037405701,8.591,76750
6037408504,11.328,76757
6037273800,7.368,76818
6059021826,18.841,76824
6059110604,16.149,76830
6037480704,16.675,76875
6037408005,24.207,76882
6037106642,17.077,76908
6059052524,9.926,76958
6059075515,4.744,76991
6037113232,20.945,77019
6059074103,12.832,77083
6037135201,20.183,77093
6037311300,14.968,77097
6071000501,10.614,77109
6037570702,10.313,77205
6059076101,5.417,77219
6037572001,10.782,77254
6037403318,9.83,77292
6037109800,13.229,77411
6059052505,10.802,77422
6037408722,15.108,77436
6037650800,10.469,77472
6071002015,8.353,77474
6059099407,10.689,77500
6037311100,14.612,77528
6059074004,7.714,77554
6037503801,11.12,77574
6037275602,6.385,77606
6037620521,5.319,77764
6037543702,8.421,77766
6059075504,10.498,77806
6037124500,26.653,77813
6037480803,10.108,77833
6037137103,14.532,77891
6037106112,9.464,77957
6059088302,9.512,77963
6037432101,9.396,78125
6037482600,13.841,78134
6059021914,20.316,78221
6037602700,8.651,78232
6037406601,14.332,78289
6059099405,8.582,78454
6037406000,11.857,78456
6037111100,11.671,78529
6037106649,10.1,78654
6059099307,5.959,78750
6037702802,15.744,78750
6037574800,23.42,78750
6037554521,10.265,78766
6059075405,8.979,78776
6037570902,11.889,78818
6037301205,20.579,78824
6037271701,19.945,78908
6037463102,22.354,78971
6059110008,10.07,79014
6037650902,9.183,79063
6037550400,11.585,79167
6037185204,42.154,79219
6037271300,12.798,79244
6037651002,7.709,79250
6037406300,22.098,79311
6071000107,8.771,79375
6037131100,17.088,79375
6037186100,23.001,79394
6037403322,11.792,79423
6037194402,11.528,79432
6037651222,8.174,79466
6037106111,11.746,79549
6071012700,3.321,79602
6037113237,10.061,79625
6037192002,13.548,79667
6071002019,9.645,79672
6037702201,12.849,79742
6037113213,13.494,79772
6037702502,14.733,79840
6059075807,12.051,79861
6037572100,8.802,79946
6037143400,25.525,79957
6037571000,15.699,80063
6037621301,10.772,80066
6037293306,19.236,80074
6037139600,26.687,80109
6037481800,15.874,80179
6059001403,14.234,80188
6037603600,9.122,80357
6059076202,9.936,80357
6037310900,18.583,80370
6059001501,14.008,80398
6037543601,5.677,80494
6059110401,6.623,80598
6037570800,11.467,80725
6037117302,11.972,80757
6037572202,10.73,80764
6037265520,9.422,80839
6037111202,16.118,80875
6037550700,9.916,80877
6071000103,8.898,81013
6059099216,4.666,81078
6037503601,13.649,81250
6037431300,20.465,81250
6059063803,7.537,81330
6037408303,17.702,81349
6037405400,8.766,81356
6037650605,7.521,81367
6071000812,13.681,81389
6037503401,11.572,81406
6037135111,16.852,81406
6059099902,7.487,81559
6037571102,12.375,81598
6037480400,16.622,81635
6037543400,5.039,81750
6037430803,21.708,81750
6059063806,14.283,81758
6037265601,12.203,81779
6037702400,8.227,81782
6037702501,18.099,81786
6037121600,7.671,81806
6059110102,3.944,81923
6037264301,2.468,81934
6037311600,15.991,81987
6037650102,10.59,82096
6059001503,11.214,82111
6037300400,22.556,82125
6037276603,6.686,82188
6037408402,27.673,82201
6037403402,5.875,82206
6037134303,14.868,82212
6037503902,4.586,82237
6071000504,4.815,82266
6037543703,3.64,82303
6037267404,7.645,82342
6037143602,19.925,82470
6037106020,14.116,82600
6037401202,5.325,82628
6037216100,19.229,82663
6037650101,8.644,82679
6037403500,14.76,82679
6037297601,13.988,82778
6037135202,20.309,82825
6059052514,16.871,82868
6037267901,10.72,83036
6037603703,11.689,83106
6037650200,6.945,83158
6059063805,7.508,83261
6059021809,10.546,83286
6037503301,16.102,83298
6071001703,5.52,83433
6037214503,16.103,83462
6037264102,26.827,83500
6037701602,6.315,83509
6059021814,8.596,83517
6037401303,8.531,83571
6037300800,13.229,83625
6059099309,12.685,83631
6059110303,8.698,83663
6059086305,6.182,83686
6059063102,14.829,83726
6037430502,24.527,83729
6059063601,16.234,83824
6059021913,9.676,83850
6037277100,14.007,83929
6059099310,3.953,83953
6059110113,6.339,83958
6037300200,25.55,83969
6037403305,11.272,84020
6059099502,0.471,84050
6037117301,13.305,84063
6037503703,17.969,84130
6037462900,11.068,84167
6059087704,8.327,84216
6037570003,12.621,84286
6037482001,13.503,84286
6037276500,17.262,84375
6059021903,10.786,84430
6059062800,1.591,84524
6059099602,7.852,84583
6059075401,17.761,84625
6037272301,14.669,84675
6037408503,20.052,84714
6037650401,5.268,84719
6037296300,20.079,84800
6037651101,3.738,84821
6037700901,8.988,84844
6059063006,1.12,84958
6059075607,17.547,85030
6037272100,12.97,85147
6037543321,5.646,85175
6037543604,5.889,85192
6037600702,6.559,85213
6059021919,22.425,85282
6037703200,15.679,85288
6037267600,6.613,85331
6059001705,19.33,85357
6071000818,10.817,85370
6037554511,6.391,85398
6059099311,4.531,85417
6059099412,14.004,85417
6059110106,7.524,85443
6037275400,5.583,85511
6037602301,6.53,85528
6037408505,21.597,85530
6037570001,10.663,85601
6059063802,11.049,85625
6037570002,13.324,85643
6037267902,15.386,85644
6037577602,16.315,85658
6037620102,9.839,85668
6059099220,3.894,85677
6059074110,11.807,85721
6059089107,11.252,85817
6037217001,11.425,85833
6059052519,19.716,85955
6037408134,23.171,86071
6037137502,17.616,86125
6037125600,23.729,86226
6037403702,7.894,86250
6037403323,14.454,86319
6037503702,9.783,86375
6037271500,17.464,86389
6037543322,5.396,86411
6059011714,1.842,86563
6059063010,15.161,86578
6037406800,10.282,86600
6037701000,13.516,86609
6037113303,6.557,86786
6037102104,11.409,86848
6059075303,19.387,86848
6071001808,6.784,86859
6059063907,8.343,86902
6071002034,2.716,86915
6059052418,8.522,86931
6037651402,15.245,86959
6037620601,3.415,86993
6059063008,15.259,87059
6037460200,27.189,87240
6037206020,1.985,87250
6059110011,8.589,87260
6037543304,9.021,87273
6037408624,10.542,87292
6071002029,9.585,87353
6071002016,10.092,87372
6037134422,19.081,87383
6059052502,11.968,87401
6071001311,6.575,87438
6059063004,15.877,87469
6037113101,12.76,87500
6037574201,12.896,87632
6037502901,6.551,87688
6037273600,10.227,87813
6037108201,9.945,87841
6037574100,12.927,87857
6059021812,18.583,87875
6037702102,7.867,87892
6037113231,10.718,88015
6037544002,13.87,88024
6037571400,6.796,88042
6037480102,12.222,88042
6037574300,12.339,88235
6059052518,9.5,88333
6037275101,10.943,88333
6037403703,14.173,88438
6059011707,14.562,88438
6037310602,16.594,88587
6037403321,6.101,88750
6037501501,19.705,88875
6037403600,18.726,88912
6071001901,7.47,89107
6037621004,7.562,89224
6037577603,12.486,89239
6037503802,11.909,89286
6037181300,24.604,89286
6037702600,13.355,89333
6037111201,15.763,89403
6037430200,22.535,89545
6037267800,12.157,89583
6059099306,8.29,89614
6037702901,6.287,89673
6071000104,7.946,89722
6037134905,7.608,89792
6059001708,12.6,89813
6059011503,14.734,89861
6037573601,12.828,89875
6037113322,13.459,89911
6037143902,38.396,89929
6059110005,6.993,90139
6071000819,7.567,90227
6037701202,8.258,90270
6059087401,9.078,90278
6037555202,8.794,90464
6037143100,26.737,90500
6037554515,8.82,90506
6037554513,13.096,90510
6037135203,13.181,90517
6037503901,10.791,90563
6059001704,12.32,90571
6037124000,23.628,90599
6059099232,6.452,90603
6037137104,16.64,90625
6059110116,4.248,90833
6037139301,25.674,90846
6071002033,6.17,90923
6059011717,7.807,90987
6037501600,24.388,90990
6037551000,11.545,91198
6059001601,22.228,91202
6059099226,5.684,91250
6059099217,6.651,91250
6037408003,18.95,91250
6037577604,4.271,91275
6037554518,6.949,91282
6037265700,25.141,91383
6037400402,21.165,91397
6059099243,11.171,91705
6059110115,4.438,91875
6037577501,4.553,92067
6037106646,12.723,92138
6059011715,9.449,92212
6059021918,16.321,92279
6037500300,15.7,92417
6037117202,11.432,92480
6037403317,11.076,92574
