date,average_unique_words,average_prop_unique_words,average_total_words
2012-09-15,240.4,0.36172268085731896,676.56
2012-09-22,242.56,0.362094914603682,680.92
2012-09-29,250.92,0.3690816285627938,690.04
2012-10-06,250.2,0.37457490221567474,681.12
2012-10-13,264.24,0.38496311570284175,686.52
2012-10-20,261.0,0.37126373879899516,698.36
2012-10-27,259.24,0.3682653331219661,698.68
2012-11-03,246.88,0.36365170916351475,674.84
2012-11-10,265.88,0.3765387541032079,699.96
2012-11-17,299.6,0.3698681625765283,819.0
2012-11-24,298.04,0.373143365222265,805.2
2012-12-01,299.0,0.37141823664671547,811.68
2012-12-08,299.28,0.370217761787828,816.84
2012-12-15,301.48,0.3726359803671661,813.88
2012-12-22,302.24,0.3726889717167517,816.6
2012-12-29,299.08,0.37138690431532173,814.84
2013-01-05,298.44,0.3742995968140798,807.2
2013-01-12,298.44,0.37429959681407987,807.2
2013-01-19,296.48,0.3744511777951041,806.2
2013-01-26,309.6,0.3859658751663308,815.16
2013-02-02,314.68,0.3742413857034196,875.08
2013-02-09,297.04,0.34772667813128477,879.28
2013-02-16,297.84,0.34918952416065546,875.24
2013-02-23,275.4,0.3330230526493089,851.48
2013-03-02,330.32,0.33553255436648255,1001.92
2013-03-09,330.88,0.33515402397056837,1004.0
2013-03-16,338.2,0.3421716348653194,1006.08
2013-03-23,339.76,0.37124022306900734,981.76
2013-03-30,339.44,0.3719833426695214,977.0
2013-04-06,342.24,0.3736971958197745,983.2
2013-04-13,345.0,0.3607915369563615,996.44
2013-04-20,347.28,0.3675737856643038,992.08
2013-04-27,374.36,0.37178626213376526,1090.48
2013-05-04,374.08,0.38596854548929826,1082.24
2013-05-11,379.84,0.3779427033575737,1111.2
2013-05-18,378.72,0.3703649997870626,1120.08
2013-05-25,374.6,0.36984149551355827,1109.52
2013-06-01,378.48,0.35725805451086257,1123.8
2013-06-08,373.84,0.3788685205307499,1079.32
2013-06-15,374.72,0.3725130560929641,1091.6
2013-06-22,367.68,0.35772010522329206,1098.92
2013-06-29,367.36,0.3540262676637003,1104.24
2013-07-06,315.16,0.3389558679851789,979.2
2013-07-13,345.4,0.3358153914223398,1097.56
2013-07-20,314.0,0.3485584326244745,966.84
2013-07-27,258.92,0.3365954287507991,833.76
2013-08-03,249.72,0.3348182246305691,817.8
2013-08-10,270.92,0.3323922595957151,880.24
2013-08-17,270.88,0.33383691854037406,876.04
2013-08-24,274.52,0.32097554097301384,919.92
2013-08-31,278.72,0.3265512917503448,923.52
2013-09-07,278.84,0.330702112939334,917.12
2013-09-14,281.4,0.3334483864286784,916.0
2013-09-21,290.68,0.33829551285542403,924.48
2013-09-28,340.2,0.3278569140269472,1087.12
2013-10-05,290.28,0.34120292141779396,935.48
2013-10-12,331.88,0.3483968143280546,996.2
2013-10-19,339.44,0.35083979339742905,1014.44
2013-10-26,333.52,0.3441070475746665,1006.0
2013-11-02,340.28,0.3419324727111718,1030.84
2013-11-09,360.72,0.36315790469452125,1041.0
2013-11-16,358.2,0.3665137388314546,1034.52
2013-11-23,388.24,0.36036592585488525,1126.72
2013-11-30,369.12,0.36399493782160997,1076.64
2013-12-07,371.68,0.3613701377898243,1082.0
2013-12-14,372.28,0.3736030570444825,1068.92
2013-12-21,353.44,0.36628383915494767,1042.28
2013-12-28,351.56,0.36974199032729743,1027.8
2014-01-04,316.6,0.38609629974458215,886.36
2014-01-11,332.4,0.3764758855274682,929.84
2014-01-18,317.48,0.38033316252277344,892.36
2014-01-25,324.32,0.37642586495279984,914.64
2014-02-01,321.64,0.3773303506919607,898.96
2014-02-08,321.04,0.36677581397098274,909.8
2014-02-15,319.92,0.3689813672172217,902.72
2014-02-22,320.0,0.3574859294835381,920.32
2014-03-01,306.28,0.36804921299259663,874.88
2014-03-08,310.16,0.36381205178695825,881.48
2014-03-15,312.88,0.35243617569756824,902.0
2014-03-22,373.84,0.3760026107426006,1101.4
2014-03-29,356.52,0.38400986944929505,984.24
2014-04-05,290.48,0.3844810535594694,745.64
2014-04-12,282.6,0.3997848499227352,702.84
2014-04-19,282.08,0.39292316264066607,708.4
2014-04-26,279.08,0.3816884800483193,713.96
2014-05-03,260.88,0.3804166006968962,669.68
2014-05-10,260.92,0.380270897174152,668.48
2014-05-17,261.2,0.36909472105898794,691.04
2014-05-24,262.96,0.37039979200851036,692.8
2014-05-31,252.84,0.37249677945541565,669.28
2014-06-07,244.84,0.36948511441210713,649.36
2014-06-14,247.12,0.36532713765035885,651.44
2014-06-21,232.36,0.36090146970445613,610.24
2014-06-28,234.56,0.3566539984525236,637.04
2014-07-05,184.32,0.3448618492538192,566.76
2014-07-12,189.92,0.3543913488877062,563.04
2014-07-19,262.28,0.3576357326268973,808.84
2014-07-26,243.72,0.3515922549486074,772.8
2014-08-02,248.24,0.3494299593066001,790.32
2014-08-09,242.88,0.3417166103604643,785.4
2014-08-16,235.32,0.34034869047256905,770.36
2014-08-23,241.12,0.3511522609315502,774.52
2014-08-30,235.32,0.3441538925620604,766.4
2014-09-06,239.16,0.3429657737501791,778.52
2014-09-13,256.88,0.35193839126341303,815.28
2014-09-20,249.72,0.34616636129439693,802.64
2014-09-27,248.72,0.3353057083367573,816.32
2014-10-04,250.64,0.33587343862287944,822.76
2014-10-11,259.04,0.35480943213518484,819.64
2014-10-18,251.64,0.35638869055381034,797.04
2014-10-25,258.56,0.36552856872099376,807.88
2014-11-01,248.28,0.36223355303779037,780.88
2014-11-08,248.04,0.3617398324282401,779.0
2014-11-15,257.28,0.3382377017942483,825.0
2014-11-22,257.28,0.3382377017942483,825.0
2014-11-29,272.28,0.34011359654484896,857.84
2014-12-06,251.28,0.33340072749864436,811.04
2014-12-13,255.52,0.33491492328449474,819.72
2014-12-20,258.52,0.3372998344182394,824.64
2014-12-27,263.92,0.34338372320773963,829.52
2015-01-03,262.44,0.34501137873997834,823.32
2015-01-10,258.44,0.3491609803676289,804.48
2015-01-17,201.28,0.3431420024933135,596.52
2015-01-24,333.24,0.33848416788098135,1095.44
2015-01-31,213.44,0.3444035922792294,621.68
2015-02-07,200.44,0.3439734537262195,594.8
2015-02-14,203.76,0.33529059416695434,614.12
2015-02-21,237.96,0.33971054384755717,711.12
2015-02-28,258.32,0.35798039310366975,722.0
2015-03-07,251.2,0.3583329843603486,705.24
2015-03-14,257.04,0.36274133367202266,710.92
2015-03-21,234.88,0.3707086764133423,679.84
2015-03-28,221.76,0.3846972254713004,638.04
2015-04-04,245.16,0.41260582757110226,657.44
2015-04-11,206.24,0.3869504646014265,624.4
2015-04-18,214.84,0.3614683825518074,656.84
2015-04-25,222.16,0.3690917891066464,667.8
2015-05-02,220.52,0.3737321619822349,657.36
2015-05-09,221.56,0.3715594413312518,665.76
2015-05-16,213.84,0.3627481729609929,659.28
2015-05-23,209.16,0.35929491573250205,651.4
2015-05-30,215.44,0.38465671489264763,645.16
2015-06-06,221.4,0.3891419695584961,655.96
2015-06-13,219.56,0.38862338847741495,651.96
2015-06-20,229.68,0.3928044859300715,673.12
2015-06-27,229.04,0.4045558839658777,649.08
2015-07-04,218.52,0.40845158955335487,628.24
2015-07-11,223.8,0.38388924821530274,650.04
2015-07-18,225.24,0.39193074418595614,644.88
2015-07-25,231.0,0.38265035200035846,674.52
2015-08-01,243.48,0.39540975209871293,686.16
2015-08-08,258.2,0.39586295682480865,707.68
2015-08-15,207.28,0.391452802313265,581.92
2015-08-22,200.4,0.40334017769327113,536.32
2015-08-29,199.32,0.39761313091866596,544.88
2015-09-05,219.48,0.3994581354763638,590.48
2015-09-12,227.88,0.3875919860456387,612.4
2015-09-19,208.52,0.38333866552634727,571.88
2015-09-26,198.64,0.37882236260795266,553.88
2015-10-03,192.48,0.3884425386619387,538.32
2015-10-10,182.4,0.32829214980772015,573.28
2015-10-17,170.52,0.3067757780190524,557.4
2015-10-24,173.72,0.3125855119270716,558.28
2015-10-31,185.92,0.31703706660965286,582.96
2015-11-07,176.8,0.3294731384742961,560.0
2015-11-14,185.52,0.3306818138048935,582.88
2015-11-21,211.92,0.32162539204237556,634.88
2015-11-28,213.96,0.31291646854991734,651.84
2015-12-05,203.32,0.31635904397061504,618.32
2015-12-12,208.36,0.31617591335540235,639.04
2015-12-19,211.36,0.3240815176969896,629.36
2015-12-26,225.12,0.33510017420356925,651.96
2016-01-02,224.88,0.3346130931232594,652.16
2016-01-09,225.36,0.3335847663775413,654.88
2016-01-16,220.6,0.3275037234437769,649.32
2016-01-23,231.72,0.3321411305469992,677.36
2016-01-30,225.72,0.3439350608987373,665.2
2016-02-06,221.12,0.3390931743951778,659.44
2016-02-13,216.36,0.33691271537945416,647.12
2016-02-20,219.12,0.3139648513033182,666.68
2016-02-27,269.64,0.31635870361567914,892.08
2016-03-05,219.16,0.3218386636762821,652.6
2016-03-12,218.52,0.31898598126229005,657.8
2016-03-19,218.64,0.31680797940352823,663.04
2016-03-26,227.08,0.32629181706440236,663.36
2016-04-02,211.6,0.3096105047666605,656.92
2016-04-09,221.72,0.3197384384826156,680.64
2016-04-16,222.88,0.3147143486415401,690.84
2016-04-23,233.24,0.3436503552777975,649.64
2016-04-30,222.4,0.32384337934752255,660.56
2016-05-07,223.76,0.32568453540000925,662.4
2016-05-14,218.6,0.3117813968606827,672.6
2016-05-21,254.0,0.3625888859244992,675.28
2016-05-28,233.4,0.33574116740535,669.68
2016-06-04,266.64,0.36348608088937107,705.68
2016-06-11,237.76,0.33553160257684367,685.6
2016-06-18,254.48,0.34089016189385213,716.0
2016-06-25,242.32,0.3654148849375348,679.92
2016-07-02,308.04,0.40875304672149476,731.0
2016-07-09,276.68,0.4014599930161699,676.16
2016-07-16,244.76,0.40670833034488707,632.68
2016-07-23,225.6,0.390022740945135,618.32
2016-07-30,237.08,0.39539113707298634,628.56
2016-08-06,243.16,0.4011877882707213,638.08
2016-08-13,244.36,0.4088034996824115,629.92
2016-08-20,232.28,0.39860589438140503,621.56
2016-08-27,240.04,0.40874526355403007,625.72
2016-09-03,247.36,0.4112848130204307,645.48
2016-09-10,228.56,0.4030190137639251,614.64
2016-09-17,221.52,0.4043410137953691,584.48
2016-09-24,226.8,0.4025004441443174,604.24
2016-10-01,221.56,0.39621044791712434,598.68
2016-10-08,229.56,0.4023511621330995,614.24
2016-10-15,229.24,0.39998239104941824,614.04
2016-10-22,230.6,0.40460073783370504,613.24
2016-10-29,230.6,0.40460073783370504,613.24
2016-11-05,255.0,0.40261738383132495,692.52
2016-11-12,221.16,0.40457625740735326,592.88
2016-11-19,221.16,0.39438441855330375,609.12
2016-11-26,252.84,0.3769628085130226,696.36
2016-12-03,243.32,0.3814259963211718,672.08
2016-12-10,243.12,0.38924677425963033,695.2
2016-12-17,239.92,0.3858308750323624,693.12
2016-12-24,239.52,0.4112236854224998,656.48
2016-12-31,322.16,0.35239677175244777,999.2
2017-01-07,305.52,0.3685150455069535,946.48
2017-01-14,232.68,0.36770049315647346,668.56
2017-01-21,233.24,0.3726846220491257,663.0
2017-01-28,235.88,0.3758362139831256,666.16
2017-02-04,238.68,0.3785498164734238,670.72
2017-02-11,392.84,0.37620434327972435,1124.24
2017-02-18,247.0,0.36443197508359193,696.64
2017-02-25,250.44,0.38698779160405067,675.88
2017-03-04,252.72,0.36319780981837974,704.72
2017-03-11,242.28,0.35196717617669726,704.68
2017-03-18,240.28,0.3492602033673799,702.0
2017-03-25,389.76,0.34060451452887747,1155.36
2017-04-01,398.8,0.32777809444896666,1189.88
2017-04-08,243.76,0.37710233840210405,655.72
2017-04-15,253.28,0.3655921674720529,704.24
2017-04-22,246.28,0.3518057569165083,700.8
2017-04-29,242.32,0.34445284991450614,703.12
2017-05-06,214.0,0.37749467112897855,591.48
2017-05-13,202.92,0.354895305686266,583.36
2017-05-20,199.56,0.3342001652299737,610.64
2017-05-27,199.92,0.33752219165293146,600.36
2017-06-03,198.52,0.3546143115197461,588.76
2017-06-10,193.68,0.33817313504915786,584.48
2017-06-17,199.04,0.3348873249407233,608.88
2017-06-24,198.4,0.3301279192844241,610.08
2017-07-01,189.0,0.33152859187820655,584.72
2017-07-08,357.56,0.3371436027247888,1061.88
2017-07-15,196.96,0.3250779862457749,617.16
2017-07-22,203.76,0.35163604245879887,619.52
2017-07-29,215.68,0.3427735902610023,643.8
2017-08-05,200.56,0.3231778882489886,637.72
2017-08-12,199.56,0.3262925856958215,626.36
2017-08-19,196.96,0.3208917670827906,627.44
2017-08-26,197.08,0.3235788236214093,621.76
2017-09-02,197.08,0.3235788236214093,621.76
2017-09-09,194.72,0.33066063734173645,610.08
2017-09-16,183.32,0.3169799557299537,604.08
2017-09-23,179.28,0.3182467382220595,588.4
2017-09-30,177.8,0.31580568159992556,587.08
2017-10-07,184.16,0.33334458904015163,592.2
2017-10-14,177.68,0.37117032047595944,552.12
2017-10-21,177.96,0.3555705323334173,557.52
2017-10-28,182.88,0.3582134121796057,569.08
2017-11-04,184.0,0.3567328939042031,572.44
2017-11-11,189.6,0.3666432903043445,576.44
2017-11-18,197.76,0.37774067241911186,596.32
2017-11-25,306.04,0.38105955708857026,797.6
2017-12-02,206.76,0.38305197342055797,601.84
2017-12-09,313.2,0.374667717522224,801.64
2017-12-16,299.56,0.3865057283412222,767.0
2017-12-23,301.84,0.3628174163466138,794.36
2017-12-30,299.84,0.378098273225826,782.68
2018-01-03,305.76,0.38433617743724535,788.08
2018-01-06,303.24,0.38662543626572543,773.24
2018-01-13,303.84,0.38364997705917353,782.56
2018-01-20,308.68,0.3897514001972898,784.8
2018-01-27,308.52,0.40556685845033824,763.32
2018-02-03,306.36,0.4123107294741258,742.28
2018-02-10,309.64,0.3659374840016987,816.08
2018-02-17,299.56,0.4114036395703181,745.8
2018-02-24,309.76,0.40424529403774023,786.84
2018-03-03,309.44,0.4086483138422802,776.12
2018-03-10,303.92,0.4174696417004502,745.2
2018-03-17,285.08,0.4096735418257307,695.88
2018-03-24,192.2,0.378282089255701,570.08
2018-03-31,287.4,0.3595979232838966,750.68
2018-04-07,294.16,0.3587306789918527,773.96
2018-04-14,288.8,0.35735965077461673,762.52
2018-04-21,207.44,0.35026024463457434,653.32
2018-04-28,200.76,0.35089978459915355,632.28
2018-05-05,209.6,0.3452100474913136,640.88
2018-05-12,194.36,0.3471520606675348,614.52
2018-05-19,197.76,0.36533265179391583,601.96
2018-05-26,196.64,0.37580744783480546,582.12
2018-06-02,195.28,0.36012528773773034,594.6
2018-06-09,181.6,0.34971092370436646,567.6
2018-06-16,187.04,0.3478633679344582,562.92
2018-06-23,176.36,0.3418324330728569,547.16
2018-06-30,333.96,0.3437660402535993,994.44
2018-07-07,338.08,0.33856184719870724,1016.76
2018-07-14,341.04,0.3565244460118414,987.2
2018-07-21,333.28,0.328932196239411,1007.4
2018-07-28,333.28,0.32539629770232886,1015.36
2018-08-04,335.08,0.31633920407919774,1036.48
2018-08-11,334.12,0.32247545631475577,1034.76
2018-08-18,186.72,0.3570813596053014,546.08
2018-08-25,357.08,0.34759643719257666,1046.28
2018-09-01,355.36,0.33225029742347745,1069.96
2018-09-08,365.92,0.34509822632894144,1074.64
2018-09-15,446.12,0.3768549456112468,1221.44
2018-09-22,271.52,0.36038725299354346,740.56
2018-09-29,416.88,0.3311969691158419,1236.04
2018-10-06,391.8,0.34202788847886184,1155.04
2018-10-13,244.76,0.3572794591350889,667.68
2018-10-20,390.84,0.36657606380632124,1107.96
2018-10-27,393.2,0.3774980815580632,1097.64
2018-11-03,362.88,0.340665018689711,1062.36
2018-11-10,354.08,0.3312929485129872,1052.2
2018-11-17,363.08,0.3366466851008294,1074.24
2018-11-24,361.68,0.34663706217786805,1047.32
2018-12-01,360.4,0.3382805345180471,1062.8
2018-12-08,359.08,0.36116520353289744,1022.4
2018-12-15,374.0,0.3540924441860792,1074.48
2018-12-22,346.36,0.34620379658767225,1007.32
2018-12-29,345.36,0.34880295187577537,999.72
2019-01-05,348.68,0.3227845131302227,1052.2
2019-01-12,357.48,0.3450161869728585,1047.88
2019-01-19,350.0,0.3483289243276795,1021.36
2019-01-26,354.24,0.352151997663249,1030.16
2019-02-02,361.44,0.35088207402754457,1051.72
2019-02-09,368.88,0.3502337623159289,1076.92
2019-02-16,364.0,0.34462339784788126,1071.28
2019-02-23,365.6,0.3478954130259164,1071.52
2019-03-02,353.76,0.32602433841857975,1069.36
