"GEO_ID","NAME","B25064_001E","B25064_001M"
"1400000US06075022702","Census Tract 227.02, San Francisco County, California","1924","178"
"1400000US06075022704","Census Tract 227.04, San Francisco County, California","2,000+","***"
"1400000US06075022801","Census Tract 228.01, San Francisco County, California","1453","190"
"1400000US06075022802","Census Tract 228.02, San Francisco County, California","1236","609"
"1400000US06075022803","Census Tract 228.03, San Francisco County, California","1497","175"
"1400000US06075022901","Census Tract 229.01, San Francisco County, California","1342","254"
"1400000US06075022902","Census Tract 229.02, San Francisco County, California","1457","166"
"1400000US06075022903","Census Tract 229.03, San Francisco County, California","1567","137"
"1400000US06075023001","Census Tract 230.01, San Francisco County, California","980","153"
"1400000US06075023003","Census Tract 230.03, San Francisco County, California","1102","417"
"1400000US06075023102","Census Tract 231.02, San Francisco County, California","570","180"
"1400000US06075023103","Census Tract 231.03, San Francisco County, California","429","76"
"1400000US06075023200","Census Tract 232, San Francisco County, California","1189","228"
"1400000US06075023300","Census Tract 233, San Francisco County, California","1615","360"
"1400000US06075023400","Census Tract 234, San Francisco County, California","693","447"
"1400000US06075025100","Census Tract 251, San Francisco County, California","2,000+","***"
"1400000US06075025200","Census Tract 252, San Francisco County, California","1476","373"
"1400000US06075025300","Census Tract 253, San Francisco County, California","1365","244"
"1400000US06075025401","Census Tract 254.01, San Francisco County, California","1461","338"
"1400000US06075025402","Census Tract 254.02, San Francisco County, California","1403","247"
"1400000US06075025403","Census Tract 254.03, San Francisco County, California","1044","247"
"1400000US06075025500","Census Tract 255, San Francisco County, California","1349","361"
"1400000US06075025600","Census Tract 256, San Francisco County, California","2,000+","***"
"1400000US06075025701","Census Tract 257.01, San Francisco County, California","1488","396"
"1400000US06075025702","Census Tract 257.02, San Francisco County, California","1345","403"
"1400000US06075025800","Census Tract 258, San Francisco County, California","1049","166"
"1400000US06075025900","Census Tract 259, San Francisco County, California","1789","524"
"1400000US06075026001","Census Tract 260.01, San Francisco County, California","1353","396"
"1400000US06075026002","Census Tract 260.02, San Francisco County, California","1639","208"
"1400000US06075026003","Census Tract 260.03, San Francisco County, California","1413","188"
"1400000US06075026004","Census Tract 260.04, San Francisco County, California","1233","149"
"1400000US06075026100","Census Tract 261, San Francisco County, California","1229","116"
"1400000US06075026200","Census Tract 262, San Francisco County, California","1228","181"
"1400000US06075026301","Census Tract 263.01, San Francisco County, California","1412","111"
"1400000US06075026302","Census Tract 263.02, San Francisco County, California","1424","206"
"1400000US06075026303","Census Tract 263.03, San Francisco County, California","1309","262"
"1400000US06075026401","Census Tract 264.01, San Francisco County, California","1034","303"
"1400000US06075026402","Census Tract 264.02, San Francisco County, California","1500","1401"
"1400000US06075026403","Census Tract 264.03, San Francisco County, California","1366","237"
"1400000US06075026404","Census Tract 264.04, San Francisco County, California","788","564"
"1400000US06075030101","Census Tract 301.01, San Francisco County, California","1723","109"
"1400000US06075030102","Census Tract 301.02, San Francisco County, California","1595","144"
"1400000US06075030201","Census Tract 302.01, San Francisco County, California","1475","103"
"1400000US06075030202","Census Tract 302.02, San Francisco County, California","1528","131"
"1400000US06075030301","Census Tract 303.01, San Francisco County, California","1591","225"
"1400000US06075030302","Census Tract 303.02, San Francisco County, California","2,000+","***"
"1400000US06075030400","Census Tract 304, San Francisco County, California","1378","482"
"1400000US06075030500","Census Tract 305, San Francisco County, California","2,000+","***"
"1400000US06075030600","Census Tract 306, San Francisco County, California","2,000+","***"
"1400000US06075030700","Census Tract 307, San Francisco County, California","1846","501"
"1400000US06075030800","Census Tract 308, San Francisco County, California","1805","356"
"1400000US06075030900","Census Tract 309, San Francisco County, California","2,000+","***"
"1400000US06075031000","Census Tract 310, San Francisco County, California","1145","204"
"1400000US06075010100","Census Tract 101, San Francisco County, California","1392","157"
"1400000US06075010200","Census Tract 102, San Francisco County, California","1670","157"
"1400000US06075010300","Census Tract 103, San Francisco County, California","2,000+","***"
"1400000US06075010400","Census Tract 104, San Francisco County, California","1955","171"
"1400000US06075010500","Census Tract 105, San Francisco County, California","2,000+","***"
"1400000US06075010600","Census Tract 106, San Francisco County, California","1039","240"
"1400000US06075010700","Census Tract 107, San Francisco County, California","606","54"
"1400000US06075010800","Census Tract 108, San Francisco County, California","1447","143"
"1400000US06075010900","Census Tract 109, San Francisco County, California","1485","194"
"1400000US06075011000","Census Tract 110, San Francisco County, California","1166","127"
"1400000US06075011100","Census Tract 111, San Francisco County, California","1214","87"
"1400000US06075011200","Census Tract 112, San Francisco County, California","1495","179"
"1400000US06075011300","Census Tract 113, San Francisco County, California","532","60"
"1400000US06075011700","Census Tract 117, San Francisco County, California","871","92"
"1400000US06075011800","Census Tract 118, San Francisco County, California","659","49"
"1400000US06075011901","Census Tract 119.01, San Francisco County, California","1143","326"
"1400000US06075011902","Census Tract 119.02, San Francisco County, California","1302","82"
"1400000US06075012000","Census Tract 120, San Francisco County, California","1025","63"
"1400000US06075012100","Census Tract 121, San Francisco County, California","1151","45"
"1400000US06075012201","Census Tract 122.01, San Francisco County, California","1045","64"
"1400000US06075012202","Census Tract 122.02, San Francisco County, California","795","122"
"1400000US06075012301","Census Tract 123.01, San Francisco County, California","577","135"
"1400000US06075012302","Census Tract 123.02, San Francisco County, California","1024","200"
"1400000US06075012401","Census Tract 124.01, San Francisco County, California","787","106"
"1400000US06075012402","Census Tract 124.02, San Francisco County, California","879","77"
"1400000US06075012501","Census Tract 125.01, San Francisco County, California","573","86"
"1400000US06075012502","Census Tract 125.02, San Francisco County, California","506","53"
"1400000US06075012601","Census Tract 126.01, San Francisco County, California","1747","158"
"1400000US06075012602","Census Tract 126.02, San Francisco County, California","1844","212"
"1400000US06075012700","Census Tract 127, San Francisco County, California","1625","121"
"1400000US06075012800","Census Tract 128, San Francisco County, California","1638","137"
"1400000US06075012901","Census Tract 129.01, San Francisco County, California","1832","94"
"1400000US06075012902","Census Tract 129.02, San Francisco County, California","1615","157"
"1400000US06075013000","Census Tract 130, San Francisco County, California","1890","201"
"1400000US06075013101","Census Tract 131.01, San Francisco County, California","1852","199"
"1400000US06075013102","Census Tract 131.02, San Francisco County, California","1828","102"
"1400000US06075013200","Census Tract 132, San Francisco County, California","2,000+","***"
"1400000US06075013300","Census Tract 133, San Francisco County, California","1936","242"
"1400000US06075013400","Census Tract 134, San Francisco County, California","1614","188"
"1400000US06075013500","Census Tract 135, San Francisco County, California","1491","122"
"1400000US06075015100","Census Tract 151, San Francisco County, California","1726","108"
"1400000US06075015200","Census Tract 152, San Francisco County, California","1429","80"
"1400000US06075015300","Census Tract 153, San Francisco County, California","1447","206"
"1400000US06075015400","Census Tract 154, San Francisco County, California","1518","162"
"1400000US06075015500","Census Tract 155, San Francisco County, California","1355","226"
"1400000US06075015600","Census Tract 156, San Francisco County, California","1349","229"
"1400000US06075015700","Census Tract 157, San Francisco County, California","1430","132"
"1400000US06075015801","Census Tract 158.01, San Francisco County, California","1177","309"
"1400000US06075015802","Census Tract 158.02, San Francisco County, California","1554","135"
"1400000US06075015900","Census Tract 159, San Francisco County, California","1562","171"
"1400000US06075016000","Census Tract 160, San Francisco County, California","1209","107"
"1400000US06075016100","Census Tract 161, San Francisco County, California","517","67"
"1400000US06075016200","Census Tract 162, San Francisco County, California","1274","85"
"1400000US06075031100","Census Tract 311, San Francisco County, California","1895","299"
"1400000US06075031201","Census Tract 312.01, San Francisco County, California","1092","260"
"1400000US06075031202","Census Tract 312.02, San Francisco County, California","1652","499"
"1400000US06075031301","Census Tract 313.01, San Francisco County, California","1796","383"
"1400000US06075031302","Census Tract 313.02, San Francisco County, California","1186","651"
"1400000US06075031400","Census Tract 314, San Francisco County, California","1110","260"
"1400000US06075032601","Census Tract 326.01, San Francisco County, California","1402","129"
"1400000US06075032602","Census Tract 326.02, San Francisco County, California","1417","87"
"1400000US06075032700","Census Tract 327, San Francisco County, California","1469","189"
"1400000US06075032801","Census Tract 328.01, San Francisco County, California","1664","582"
"1400000US06075032802","Census Tract 328.02, San Francisco County, California","1577","308"
"1400000US06075032901","Census Tract 329.01, San Francisco County, California","1799","205"
"1400000US06075032902","Census Tract 329.02, San Francisco County, California","2,000+","***"
"1400000US06075033000","Census Tract 330, San Francisco County, California","1808","226"
"1400000US06075033100","Census Tract 331, San Francisco County, California","2,000+","***"
"1400000US06075033201","Census Tract 332.01, San Francisco County, California","1607","91"
"1400000US06075033203","Census Tract 332.03, San Francisco County, California","1820","99"
"1400000US06075033204","Census Tract 332.04, San Francisco County, California","1702","92"
"1400000US06075035100","Census Tract 351, San Francisco County, California","1700","233"
"1400000US06075035201","Census Tract 352.01, San Francisco County, California","1492","187"
"1400000US06075035202","Census Tract 352.02, San Francisco County, California","1396","103"
"1400000US06075035300","Census Tract 353, San Francisco County, California","1578","283"
"1400000US06075035400","Census Tract 354, San Francisco County, California","1346","204"
"1400000US06075040100","Census Tract 401, San Francisco County, California","1253","148"
"1400000US06075040200","Census Tract 402, San Francisco County, California","1491","235"
"1400000US06075042601","Census Tract 426.01, San Francisco County, California","1404","187"
"1400000US06075042602","Census Tract 426.02, San Francisco County, California","1562","235"
"1400000US06075042700","Census Tract 427, San Francisco County, California","1400","138"
"1400000US06075042800","Census Tract 428, San Francisco County, California","2,000+","***"
"1400000US06075045100","Census Tract 451, San Francisco County, California","1565","162"
"1400000US06075045200","Census Tract 452, San Francisco County, California","1287","204"
"1400000US06075047600","Census Tract 476, San Francisco County, California","1651","118"
"1400000US06075047701","Census Tract 477.01, San Francisco County, California","1212","89"
"1400000US06075047702","Census Tract 477.02, San Francisco County, California","1462","116"
"1400000US06075047801","Census Tract 478.01, San Francisco County, California","1666","176"
"1400000US06075047802","Census Tract 478.02, San Francisco County, California","1433","182"
"1400000US06075047901","Census Tract 479.01, San Francisco County, California","1336","175"
"1400000US06075047902","Census Tract 479.02, San Francisco County, California","1516","158"
"1400000US06075060100","Census Tract 601, San Francisco County, California","2,000+","***"
"1400000US06075060400","Census Tract 604, San Francisco County, California","1458","80"
"1400000US06075060502","Census Tract 605.02, San Francisco County, California","379","137"
"1400000US06075060700","Census Tract 607, San Francisco County, California","2,000+","***"
"1400000US06075061000","Census Tract 610, San Francisco County, California","1802","188"
"1400000US06075061100","Census Tract 611, San Francisco County, California","490","33"
"1400000US06075061200","Census Tract 612, San Francisco County, California","1075","300"
"1400000US06075061400","Census Tract 614, San Francisco County, California","1572","242"
"1400000US06075061500","Census Tract 615, San Francisco County, California","2,000+","***"
"1400000US06075980200","Census Tract 9802, San Francisco County, California","1861","645"
"1400000US06075980300","Census Tract 9803, San Francisco County, California","896","1368"
"1400000US06075980401","Census Tract 9804.01, San Francisco County, California","-","**"
"1400000US06075980501","Census Tract 9805.01, San Francisco County, California","494","38"
"1400000US06075980600","Census Tract 9806, San Francisco County, California","2,000+","***"
"1400000US06075980900","Census Tract 9809, San Francisco County, California","2,000+","***"
"1400000US06075990100","Census Tract 9901, San Francisco County, California","-","**"
